440,Гуманітарно-педагогічний коледж Мукачівського державного університету,ГПК МДУ,103,36246609,Державна,Міністерство освіти і науки України,Коледж,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД, МУКАЧЕВЕ, МУКАЧЕВЕ, 89600: Яна Коменського 59,313139443,gpk@msu.edu.ua,Кушнір Іван Іванович,директор,,,,
441,Гусятинський коледж Тернопільського національного технічного університету імені Івана Пулюя,ГКТНТУ,166,1864180,Державна,Міністерство освіти і науки України,Коледж,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ, ГУСЯТИНСЬКИЙ РАЙОН/СМТ ГУСЯТИН, ГУСЯТИН, 48201: Шевченка 3,(03557) 22039,college@gus.tr.ukrtel.net,Зеленський Костянтин Васильович,директор,,,,
442,"Державний вищий навчальний заклад ""Донецький коледж будівництва та архітектури""",ДВНЗ ДКБА,0,1242873,Державна,Міністерство освіти і науки України,Коледж,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК, ДОНЕЦЬК, ВОРОШИЛОВСЬКИЙ, 83001: Комсомольський 3,(062) 305 34 03, 305 29 23,dkba@ukrpost.ua,Северина Наталя Олександрівна,директор,,,
443,"Державний вищий навчальний заклад ""Кам'янець-Подільський індустріальний коледж""","ДВНЗ ""КПІК""",0,284049,Державна,Міністерство освіти і науки України,Коледж,ХМЕЛЬНИЦЬКА ОБЛАСТЬ/М.ХМЕЛЬНИЦЬКИЙ,ХМЕЛЬНИЦЬКА ОБЛАСТЬ/М.ХМЕЛЬНИЦЬКИЙ, КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ, КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ, 32300: Суворова 17,(03849) 2  33 83, 2 51 66,industrial_k_p@ukr.net,Недошитко Михайло Іванович,директор,,,
444,"Державний вищий навчальний заклад ""Донецький промислово-економічний коледж""","ДВНЗ ""ДОНПЕК""",0,301776,Державна,Міністерство освіти і науки України,Коледж,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК, ДОНЕЦЬК, ДОНЕЦЬК, 83001: Кобозєва 62,(062)2107125,ddett@mail.ru,Володимирова Тамара Дмитрівна,Директор,,,,
445,"Державний  вищий навчальний заклад ""Калуський політехнічний коледж""","ДВНЗ ""КПК""",0,208781,Державна,Міністерство освіти і науки України,Коледж,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, КАЛУШ, КАЛУШ, 77300: Богдана Хмельницького 2,(03472) 653 18, 217 01, 652 31, 652 18,khtt@rambler.ru,Гринькевич Петро Петрович,директор,
446,"Державний вищий навчальний заклад ""Антрацитівський коледж інформаційних технологій та економіки""",AKITE,0,173321,Державна,Міністерство освіти і науки України,Коледж,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, АНТРАЦИТ, АНТРАЦИТ, 94613: Леніна 26,(06431) 370 22,atrp@list.ru,Помазанов Сергій Вікторович,директор,,,,
447,"Державний вищий навчальний заклад ""Білоцерківський механіко-енергетичний технікум""","ДВНЗ ""БМЕТ""",0,5536685,Державна,Міністерство освіти і науки України,Технікум (училище),КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ, БІЛА ЦЕРКВА, БІЛА ЦЕРКВА, 09108: Леваневського 52/4,(04563) 710 09,bmetdvnz@ukr.net,Білан Микола Олексійович,директор,,,,
448,"Державний вищий навчальний заклад ""Дніпропетровський коледж технологій та дизайну""",ДКТД,0,301902,Державна,Міністерство освіти і науки України,Коледж,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ДНІПРОПЕТРОВСЬК, КІРОВСЬКИЙ, 49000: Ушинського 3,455347,452436,453386,dvnz_dktd@ukr.net,Гнедаш Людмила Григорівна,директор,,
449,"Державний вищий навчальний заклад ""Дніпропетровський політехнічний коледж""",ДВНЗ ДПК,0,208746,Державна,Міністерство освіти і науки України,Коледж,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ДНІПРОПЕТРОВСЬК, ЛЕНІНСЬКИЙ, 49017: Петровського 38,0562-31-99-09,dpk1930@ukr.net,Касьян Станіслав Станіславович,директор,,,,
450,"Державний вищий навчальний заклад ""Дніпропетровський технолого-економічний коледж""",ДВНЗ ДТЕК,0,193418,Державна,Міністерство освіти і науки України,Коледж,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ДНІПРОПЕТРОВСЬК, ЛЕНІНСЬКИЙ, 49017: Авіаційна 33,567703910,567268783,567703071,dvnzdtek@gmail.com,Карпов Віктор Намінович,директор,,
451,"Державний вищий навчальний заклад ""Донецький технікум промислової автоматики""",ДТПА,0,173444,Державна,Міністерство освіти і науки України,Технікум (училище),ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК, ДОНЕЦЬК, ДОНЕЦЬК, 83001: Горького 163,062 305 33 05,info@dtpa.dn.ua,Максецький Олександр Іванович,директор,,,,
452,"Державний вищий навчальний заклад ""Дрогобицький механіко-технологічний коледж""","ДВНЗ ""ДМТК""",0,220061,Державна,Міністерство освіти і науки України,Коледж,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ДРОГОБИЧ, ДРОГОБИЧ, 82100: Раневицька 12,(03244) 352 06,monudmt@ukr.net,Звір Богдан Іванович,директор,,,,
453,"Державний вищий навчальний заклад ""Київський енергетичний коледж""",КЕК,0,4627049,Державна,Міністерство освіти і науки України,Коледж,М.КИЇВ,М.КИЇВ, ДНІПРОВСЬКИЙ, ДНІПРОВСЬКИЙ, 02105: Івана Сергієнка 7,(044) 558 17 72, ф. 559 38 81,contact@kek.kiev.ua,Левченко Михайло Іванович,директор,,,
455,"Державний вищий навчальний заклад ""Київський механіко-технологічний коледж""",КМТК,0,193602,Державна,Міністерство освіти і науки України,Коледж,М.КИЇВ,М.КИЇВ, ДНІПРОВСЬКИЙ, ДНІПРОВСЬКИЙ, 02090: Харківське шосе 15,(044) 5815182; 5593700; 5593645,kmtk_admin@ukr.net,Шкарлат Ігор Володимирович,директор,,,,
456,"Державний вищий навчальний заклад ""Кіровоградський будівельний коледж""",КБК,0,1242900,Державна,Міністерство освіти і науки України,Коледж,КІРОВОГРАДСЬКА ОБЛАСТЬ/М.КІРОВОГРАД,КІРОВОГРАДСЬКА ОБЛАСТЬ/М.КІРОВОГРАД, КІРОВОГРАД, ЛЕНІНСЬКИЙ, 25015: Дружби народів 2,(0522)248960; 248963; 248966,kirbudcolledge@gmail.com,Таран Олександр Володимирович,директор,,,,
457,"Державний вищий навчальний заклад ""Краснодонський промислово-економічний коледж""",КраПЕК,0,173315,Державна,Міністерство освіти і науки України,Коледж,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, КРАСНОДОН, КРАСНОДОН, 94404: Октябрська 1,(06435) 6-23-47,kgt1957@mail.ru,Шабанов Віктор Петрович,Директор,,,,
458,"Державний вищий навчальний заклад ""Краснолуцький гірничо-промисловий коледж""",ДВНЗ КГПК,0,173255,Державна,Міністерство освіти і науки України,Коледж,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, КРАСНИЙ ЛУЧ, КРАСНИЙ ЛУЧ, 94518: Луганське шосе 27,(06432)28035,kgt-kllg@yandex.ru,Шкуть Віктор Васильович,директор,,,,
